,input,input,input,output
80,22.076520919799805,43.42683029174805,0,0.003213877
81,81.74600982666016,105.74860382080078,0,0.002759054
82,134.0675506591797,71.13783264160156,0,0.002684216
83,66.24138641357422,133.70159912109375,0,0.003071401
84,63.71000289916992,56.163116455078125,0,0.00250188
85,121.36404418945312,118.83393096923828,0,0.00250493
86,108.68363189697266,26.499229431152344,0,0.00247132
87,42.8727912902832,88.92758178710938,0,0.003009371
88,34.149253845214844,76.89128112792969,0,0.003130365
89,101.92086791992188,139.57928466796875,0,0.002419771
90,113.58373260498048,45.27617645263672,0,0.002411697
91,53.96879959106445,107.71788787841795,0,0.002938232
92,75.78118896484375,28.52762985229492,0,
93,141.5374755859375,90.8322525024414,0,0.00233037
94,88.20223999023438,62.09609603881836,0,0.002438218
95,30.602745056152344,124.64652252197266,0,0.002846343
96,27.95332908630371,32.07183074951172,0,0.003217745
97,91.73787689208984,94.6451416015625,0,0.002667456
98,144.02764892578125,66.8626708984375,0,0.002823653
99,72.14990234375,129.19015502929688,0,0.00292587
100,53.353145599365234,81.18125915527344,0,0.002895368
101,115.09051513671876,143.61532592773438,0,0.002381688
102,102.3783950805664,48.343299865722656,0,0.002423722
103,32.547698974609375,111.0236587524414,0,0.002939124
104,40.31319427490234,53.081172943115234,0,0.002924823
105,112.13441467285156,115.5324249267578,0,0.002546382
106,123.82898712158205,22.1982536315918,0,0.002503952
107,60.10096740722656,84.89197540283203,0,0.002850714
108,65.7104721069336,38.656883239746094,0,0.00239922
109,135.484619140625,101.21304321289062,0,0.002287024
110,82.18115234375,67.58644104003906,0,0.002726964
111,20.50031852722168,129.90060424804688,0,0.002706352
112,15.133448600769045,72.92481994628906,0,0.003394804
113,87.54579162597656,135.24444580078125,0,0.00260641
114,132.72625732421875,41.06343078613281,0,0.002525151
115,68.4705810546875,103.6293487548828,0,0.002856419
116,56.783203125,24.681331634521484,0,0.002558236
117,127.14849090576172,87.35382080078125,0,0.002524754
118,107.32693481445312,58.49560928344727,0,0.002403037
119,45.118446350097656,120.92228698730467,0,0.002959825
120,35.36335754394531,46.90664291381836,0,0.002970922
121,99.5644760131836,109.59249877929688,0,0.002627054
122,120.3996124267578,74.85963439941406,0,0.002615165
123,48.04181671142578,137.30349731445312,0,0.003063446
124,77.01069641113281,60.495513916015625,0,0.002463552
125,139.1646270751953,122.8018035888672,0,0.002422064
126,95.00183868408205,30.589157104492188,0,0.00240918
127,24.691104888916016,93.13792419433594,0,0.003222045
128,24.59273910522461,70.37188720703125,0,0.003185533
129,94.4660873413086,132.9451904296875,0,0.002534615
130,139.6444854736328,35.826786041259766,0,0.002463966
131,77.92793273925781,98.15428161621094,0,0.002767528
132,47.95882415771485,21.39781188964844,0,0.002655324
133,119.84748840332033,83.83187866210938,0,0.002574469
134,100.02796173095705,53.98954391479492,0,0.002420435
135,36.29597473144531,116.66990661621094,0,0.002918567
136,44.82021331787109,49.4500732421875,0,0.002903925
137,106.48220825195312,111.9013214111328,0,0.002582304
138,127.31940460205078,80.09059143066406,0,0.002595489
139,57.5006103515625,142.78431701660156,0,0.003216047
140,68.188720703125,63.77334213256836,0,0.002503357
141,131.86614990234375,126.32949829101562,0,0.002498211
142,87.70133972167969,35.08571243286133,0,0.002388407
143,15.867222785949709,97.39987182617188,0,0.003253538
144,20.654869079589844,29.74198532104492,0,0.003433952
145,82.91592407226562,92.06161499023438,0,0.00271825
146,135.20376586914062,61.357154846191406,0,0.002602915
147,64.84938049316406,123.9230728149414,0,0.002961619
148,60.27089309692383,77.62886810302734,0,0.002846479
149,124.5473861694336,140.30136108398438,0,0.002448181
150,111.83717346191406,44.060333251953125,0,0.002420126
151,39.46747589111328,106.48700714111328,0,0.002971812
152,33.01218032836914,55.42058563232422,0,0.00304735
153,103.31002044677734,118.1064453125,0,0.002576676
154,115.00653076171876,27.709518432617188,0,0.00248081
155,52.8020133972168,90.15338134765624,0,0.002872329
156,72.63074493408203,42.21502685546875,0,0.002404664
157,144.94390869140625,104.52131652832033,0,0.002149189
158,91.6385269165039,71.87898254394531,0,0.002694434
159,27.41856002807617,134.427734375,0,0.002825906
160,30.900611877441406,37.91549682617188,0,0.003145035
161,89.04660034179688,100.48712921142578,0,0.0026914
162,141.3662109375,68.7984848022461,0,0.002805309
163,75.06341552734375,131.12765502929688,0,0.002889606
164,54.25129318237305,51.87064743041992,0,
165,114.44446563720705,114.3068618774414,0,
166,101.76596069335938,22.94102096557617,0,
167,33.416114807128906,85.61923217773438,0,
168,42.97178268432617,82.39686584472656,0,
169,109.22002410888672,144.846435546875,0,
170,120.88482666015624,47.605953216552734,0,
171,62.79338455200195,110.30134582519533,0,
172,66.32401275634766,32.81053161621094,0,
173,134.6193084716797,95.36882781982422,0,
174,81.28215789794922,65.64855194091797,0,
175,21.143539428710938,127.96056365966795,0,
176,18.32961845397949,59.26496124267578,0,
177,84.09781646728516,121.58673858642578,0,
178,129.3079833984375,31.311901092529297,0,
179,71.63310241699219,93.87566375732422,0,
180,57.93035888671875,46.18337631225586,0,
181,125.74562072753906,108.85419464111328,0,
182,105.95780181884766,76.08979797363281,0,
183,46.23574066162109,138.51815795898438,0,
184,38.7807502746582,25.40763282775879,0,
185,96.39909362792967,88.09563446044922,0,
186,117.20458221435548,57.26909255981445,0,
187,51.49291229248047,119.71080780029295,0,
188,78.38291931152344,74.15091705322266,0,
189,138.04843139648438,136.45553588867188,0,
190,93.8518524169922,40.336570739746094,0,
191,26.09313201904297,102.88700103759766,0,
192,26.82872200012207,22.661508560180664,0,
193,93.11663818359376,84.98328399658203,0,
194,137.31317138671875,52.32563400268555,0,
195,79.11857604980469,114.889404296875,0,
196,50.19682312011719,67.13226318359375,0,
197,118.50005340576172,129.80307006835938,0,
198,97.6946258544922,39.42150115966797,0,
199,37.484596252441406,101.849853515625,0,
